sale_price,bedrooms,bathrooms,flat_area_sqft,lot_area_sqft,floors,times_visited,overall_grade,house_area_from_basement_sqft,basement_area_sqft,house_age_years,latitude,longitude,living_area_after_renovation_sqft,lot_area_after_renovation_sqft,years_since_renovation,Condition_of_the_House_Excellent,Condition_of_the_House_Fair,Condition_of_the_House_Good,Condition_of_the_House_Okay,Ever_Renovated_Yes,Waterfront_View_Yes,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9,price_per_sqft,house_age_group,renovation_status
770000.0,4,2.75,3820.0,26300.0,2.0,0,9,2850.0,970,4,47.7618,-122.261,1860.0,12136,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,201.57068062827224,New (0-10),Not Renovated
405000.0,3,1.75,2390.0,6000.0,1.0,0,6,1240.0,1150,110,47.5362,-122.268,2020.0,6000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,169.4560669456067,Very Old (60+),Not Renovated
304900.0,4,1.75,2600.0,11325.0,1.0,0,7,1610.0,990,49,47.3954,-122.206,1720.0,11088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117.26923076923077,Old (30-60),Not Renovated
1129575.0,5,3.0,3830.0,8480.0,2.0,1,9,2630.0,1200,113,47.6166,-122.287,3050.0,7556,22,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,294.9281984334204,Very Old (60+),Renovated
330000.0,3,3.0,2420.0,13959.0,1.0,0,8,1740.0,680,30,47.7486,-122.23,2570.0,13300,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,136.36363636363637,Moderate (10-30),Not Renovated
467000.0,5,2.25,2500.0,13500.0,1.0,0,7,1850.0,650,39,47.7564,-122.144,2300.0,9750,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,186.8,Old (30-60),Not Renovated
405000.0,3,1.75,1670.0,6720.0,1.0,0,7,1140.0,530,38,47.7198,-122.193,1670.0,7320,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,242.51497005988023,Old (30-60),Not Renovated
675000.0,5,2.25,2900.0,10300.0,1.0,0,8,1450.0,1450,33,47.5461,-122.151,2310.0,10300,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,232.75862068965517,Old (30-60),Not Renovated
500000.0,2,1.0,1640.0,14100.0,1.0,0,7,1140.0,500,64,47.5712,-122.143,1520.0,13527,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,304.8780487804878,Very Old (60+),Not Renovated
630000.0,4,1.75,2950.0,9025.0,1.0,2,8,1780.0,1170,43,47.7128,-122.223,2120.0,9600,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,213.5593220338983,Old (30-60),Not Renovated
580000.0,4,3.0,3280.0,11060.0,2.0,0,8,2270.0,1010,32,47.5399,-122.181,2320.0,11004,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,176.82926829268294,Old (30-60),Not Renovated
550000.0,3,2.0,1970.0,4166.0,2.0,3,8,1270.0,700,89,47.5717,-122.375,2390.0,4166,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,279.18781725888323,Very Old (60+),Not Renovated
404000.0,3,1.5,2030.0,8880.0,1.0,0,7,1330.0,700,55,47.5586,-122.311,2140.0,5592,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,199.01477832512316,Old (30-60),Not Renovated
267500.0,3,1.75,1590.0,11914.0,1.0,2,7,1090.0,500,61,47.4427,-122.274,1630.0,9052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168.23899371069183,Very Old (60+),Not Renovated
1129575.0,4,5.0,4550.0,18641.0,1.0,4,10,2600.0,1950,16,47.6053,-122.077,4550.0,19508,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,248.25824175824175,Moderate (10-30),Not Renovated
576000.0,3,2.5,1940.0,9000.0,1.0,0,7,970.0,970,70,47.6933,-122.393,2190.0,7310,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,296.9072164948454,Very Old (60+),Not Renovated
315000.0,3,2.25,2200.0,8750.0,1.0,0,7,1120.0,1080,54,47.476000000000006,-122.337,1460.0,10139,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,143.1818181818182,Old (30-60),Not Renovated
725000.0,3,1.75,1920.0,3300.0,1.0,0,8,960.0,960,105,47.6239,-122.298,1740.0,4000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,377.6041666666667,Very Old (60+),Not Renovated
550000.0,4,2.75,1800.0,7750.0,1.0,0,8,1400.0,400,53,47.7776,-122.384,1800.0,8275,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,305.55555555555554,Old (30-60),Not Renovated
665000.0,4,2.75,3320.0,10574.0,2.0,0,8,2220.0,1100,58,47.5376,-122.18,2720.0,8330,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200.3012048192771,Old (30-60),Not Renovated
834000.0,4,2.5,2370.0,4000.0,1.5,2,8,1980.0,390,90,47.601000000000006,-122.294,2440.0,5750,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,351.8987341772152,Very Old (60+),Not Renovated
1129575.0,5,2.5,3650.0,9050.0,2.0,4,10,3370.0,280,97,47.6345,-122.367,2880.0,5400,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309.472602739726,Very Old (60+),Not Renovated
1129575.0,4,3.25,4290.0,12103.0,1.0,3,10,2690.0,1600,21,47.5503,-122.102,3860.0,11244,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,263.3041958041958,Moderate (10-30),Not Renovated
1129575.0,4,3.25,4290.0,12103.0,1.0,3,10,2690.0,1600,21,47.5503,-122.102,3860.0,11244,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,263.3041958041958,Moderate (10-30),Not Renovated
305000.0,4,2.25,1950.0,7700.0,1.0,0,8,1350.0,600,39,47.4441,-122.125,2150.0,7350,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,156.4102564102564,Old (30-60),Not Renovated
487000.0,3,2.0,2590.0,14052.0,1.0,0,8,1720.0,870,70,47.7357,-122.333,1570.0,8162,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,188.03088803088804,Very Old (60+),Not Renovated
548000.0,2,1.0,1470.0,3864.0,1.0,0,7,1170.0,300,102,47.6638,-122.345,1570.0,3864,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,372.7891156462585,Very Old (60+),Not Renovated
232000.0,2,1.0,1240.0,12092.0,1.0,0,6,960.0,280,96,47.4957,-122.352,1820.0,7460,33,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,187.09677419354838,Very Old (60+),Renovated
240500.0,2,1.0,1240.0,12092.0,1.0,0,6,960.0,280,96,47.4957,-122.352,1820.0,7460,32,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,193.9516129032258,Very Old (60+),Renovated
790000.0,3,2.25,2370.0,10289.0,1.0,0,9,1590.0,780,41,47.592,-122.166,2500.0,10004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,333.3333333333333,Old (30-60),Not Renovated
880000.0,4,3.5,2800.0,6750.0,2.0,0,9,1890.0,910,67,47.669,-122.275,2370.0,6120,15,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,314.2857142857143,Very Old (60+),Renovated
559900.0,3,2.75,2930.0,5569.0,1.0,0,9,1860.0,1070,14,47.7648,-122.164,2580.0,11045,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,191.09215017064847,Moderate (10-30),Not Renovated
684000.0,4,3.5,3040.0,8414.0,2.0,0,9,2420.0,620,8,47.5222,-122.157,3470.0,8066,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,225.0,New (0-10),Not Renovated
425000.0,3,1.75,2500.0,6840.0,1.0,0,8,1300.0,1200,61,47.7222,-122.32,1580.0,8691,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,170.0,Very Old (60+),Not Renovated
387000.0,4,1.75,2500.0,7690.0,1.0,0,7,1250.0,1250,45,47.7713,-122.307,2040.0,8646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,154.8,Old (30-60),Not Renovated
315000.0,3,2.25,1900.0,14400.0,1.0,0,7,1300.0,600,64,47.4147,-122.337,1940.0,14400,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,165.78947368421052,Very Old (60+),Not Renovated
437500.0,2,1.0,990.0,3120.0,1.0,2,7,790.0,200,111,47.68,-122.353,1930.0,3120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,441.9191919191919,Very Old (60+),Not Renovated
252000.0,4,1.5,1550.0,19800.0,1.0,0,7,1050.0,500,49,47.3117,-122.27,1640.0,22654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162.58064516129033,Old (30-60),Not Renovated
375000.0,4,1.75,2200.0,7475.0,1.0,0,7,1100.0,1100,63,47.543,-122.28,1600.0,5766,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170.45454545454547,Very Old (60+),Not Renovated
679900.0,3,2.5,2440.0,5750.0,2.0,2,9,1980.0,460,18,47.565,-122.381,1520.0,5750,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,278.6475409836066,Moderate (10-30),Not Renovated
604950.0,3,2.5,2110.0,5608.0,1.0,0,8,1340.0,770,5,47.6743,-122.184,2040.0,9363,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,286.70616113744074,New (0-10),Not Renovated
795000.0,5,2.5,3040.0,9570.0,1.0,2,8,1640.0,1400,52,47.5651,-122.164,2920.0,8800,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,261.5131578947368,Old (30-60),Not Renovated
785000.0,4,2.75,2440.0,69415.0,1.0,0,8,1910.0,530,29,47.5944,-122.042,2770.0,24361,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,321.72131147540983,Moderate (10-30),Not Renovated
338000.0,4,3.0,2090.0,7500.0,1.0,0,7,1370.0,720,32,47.4888,-122.182,1810.0,7650,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,161.7224880382775,Old (30-60),Not Renovated
315000.0,4,2.25,2180.0,10754.0,1.0,0,7,1100.0,1080,64,47.7711,-122.341,1810.0,6929,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144.4954128440367,Very Old (60+),Not Renovated
530000.0,4,2.25,1910.0,10754.0,1.0,0,7,1100.0,1080,64,47.7711,-122.341,1810.0,6929,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,277.4869109947644,Very Old (60+),Not Renovated
450000.0,3,1.75,1640.0,13500.0,1.0,0,7,1110.0,530,78,47.7164,-122.304,1770.0,12600,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,274.390243902439,Very Old (60+),Not Renovated
275000.0,3,3.0,1590.0,7750.0,1.0,0,7,1060.0,530,21,47.3624,-122.045,1680.0,7500,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,172.9559748427673,Moderate (10-30),Not Renovated
950000.0,3,3.0,4040.0,14338.0,2.0,0,10,3030.0,1010,32,47.7268,-122.06,3360.0,14142,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,235.14851485148515,Old (30-60),Not Renovated
560000.0,4,2.25,2550.0,7800.0,1.0,0,8,1580.0,970,50,47.6283,-122.095,2420.0,8050,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,219.6078431372549,Old (30-60),Not Renovated
1129575.0,5,3.5,4800.0,14984.0,2.0,2,10,3480.0,1320,20,47.5543,-122.148,4050.0,19009,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,235.328125,Moderate (10-30),Not Renovated
252350.0,3,2.0,1650.0,7352.0,1.0,0,7,1160.0,490,39,47.4612,-122.169,1710.0,7350,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,152.93939393939394,Old (30-60),Not Renovated
385000.0,4,1.5,2040.0,10726.0,1.0,0,7,1380.0,660,64,47.772,-122.358,1610.0,10020,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,188.72549019607843,Very Old (60+),Not Renovated
530000.0,5,2.25,2720.0,8800.0,1.0,0,7,1500.0,1220,60,47.5976,-122.118,2110.0,8800,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,194.85294117647058,Old (30-60),Not Renovated
378750.0,3,2.5,2160.0,3000.0,1.5,0,7,1260.0,900,109,47.5644,-122.289,1060.0,3500,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,175.34722222222223,Very Old (60+),Renovated
557000.0,3,3.5,1710.0,2096.0,2.0,0,8,1290.0,420,10,47.6055,-122.305,1630.0,1543,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,325.7309941520468,New (0-10),Not Renovated
360000.0,4,1.75,3730.0,16980.0,1.0,0,7,2150.0,1580,44,47.1775,-122.022,1880.0,16963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,96.51474530831099,Old (30-60),Not Renovated
650000.0,3,3.25,1510.0,2000.0,2.0,0,9,1330.0,180,17,47.5815,-122.402,1510.0,1352,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,430.4635761589404,Moderate (10-30),Not Renovated
570000.0,3,1.75,2910.0,37461.0,1.0,0,7,1530.0,1380,51,47.7015,-122.164,2520.0,18295,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,195.8762886597938,Old (30-60),Not Renovated
563500.0,4,1.75,2085.0,174240.0,1.0,0,7,1610.0,475,54,47.5753,-121.95,2690.0,174240,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,270.26378896882494,Old (30-60),Not Renovated
423000.0,4,2.25,2200.0,9351.0,1.0,0,7,1290.0,910,56,47.7448,-122.333,1910.0,8660,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,192.27272727272728,Old (30-60),Not Renovated
245000.0,3,2.5,1530.0,8500.0,1.0,0,7,1030.0,500,22,47.3592,-122.046,1850.0,8140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160.13071895424838,Moderate (10-30),Not Renovated
1129575.0,3,2.0,2350.0,15021.0,1.0,0,8,1770.0,580,42,47.6408,-122.219,3530.0,15715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,480.67021276595744,Old (30-60),Not Renovated
397000.0,4,2.0,1440.0,7680.0,1.0,0,7,1200.0,240,47,47.7245,-122.2,1460.0,9660,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,275.69444444444446,Old (30-60),Not Renovated
1000000.0,4,2.5,2610.0,3277.0,1.5,0,8,1920.0,690,96,47.6636,-122.33,1810.0,3277,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,383.1417624521073,Very Old (60+),Not Renovated
749000.0,4,2.5,1710.0,9627.0,1.0,0,9,1440.0,270,42,47.559,-122.164,2140.0,9131,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,438.01169590643275,Old (30-60),Renovated
722500.0,5,2.5,4870.0,11800.0,2.0,0,10,3470.0,1400,35,47.633,-122.041,3180.0,11398,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,148.35728952772075,Old (30-60),Not Renovated
578000.0,3,1.75,2120.0,10875.0,1.0,2,8,1540.0,580,41,47.504,-122.382,2460.0,11760,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,272.64150943396226,Old (30-60),Not Renovated
641000.0,2,1.0,1420.0,5332.0,1.0,0,8,1070.0,350,65,47.6694,-122.275,2400.0,5406,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,451.40845070422534,Very Old (60+),Not Renovated
1030000.0,3,2.5,3545.0,9816.0,1.0,0,10,2610.0,935,13,47.5534,-122.078,3630.0,7704,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,290.55007052186176,Moderate (10-30),Not Renovated
475000.0,5,2.5,2340.0,7200.0,1.0,0,7,1300.0,1040,43,47.7206,-122.211,1930.0,7221,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,202.991452991453,Old (30-60),Not Renovated
520000.0,3,2.25,2590.0,9263.0,1.0,0,8,1560.0,1150,41,47.7691,-122.262,2580.0,9450,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200.77220077220076,Old (30-60),Not Renovated
1129575.0,3,4.5,3970.0,24920.0,2.0,2,10,3260.0,710,41,47.7183,-122.258,2610.0,13838,17,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,284.52770780856423,Old (30-60),Renovated
691100.0,3,2.75,2360.0,16117.0,1.0,0,8,1710.0,650,35,47.5698,-122.121,2120.0,16117,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,292.83898305084745,Old (30-60),Not Renovated
705000.0,3,3.0,1970.0,20978.0,2.0,3,9,1770.0,200,38,47.3844,-122.438,2280.0,75396,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,357.8680203045685,Old (30-60),Not Renovated
578000.0,4,2.5,3140.0,9225.0,1.0,2,9,1770.0,1370,52,47.4904,-122.226,2460.0,9600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.0764331210191,Old (30-60),Not Renovated
340500.0,3,2.0,2270.0,28025.0,1.0,0,7,1920.0,350,71,47.4857,-122.318,1770.0,14833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150.0,Very Old (60+),Not Renovated
1129575.0,4,2.75,4110.0,8400.0,2.0,1,9,3130.0,980,90,47.717,-122.281,2820.0,8400,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,274.83576642335765,Very Old (60+),Renovated
1129575.0,4,3.25,4190.0,10259.0,2.0,0,10,3150.0,1040,18,47.6332,-122.066,4300.0,11919,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,269.58830548926016,Moderate (10-30),Not Renovated
460000.0,3,2.5,1610.0,2527.0,2.0,2,9,1080.0,530,13,47.5674,-122.29,1610.0,4173,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,285.7142857142857,Moderate (10-30),Not Renovated
438924.0,3,1.5,1050.0,4590.0,1.0,0,7,850.0,200,69,47.6943,-122.29,1770.0,5400,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,418.02285714285716,Very Old (60+),Not Renovated
590000.0,4,2.75,2910.0,10650.0,1.0,2,8,1780.0,1130,43,47.6658,-122.188,2920.0,10988,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,202.74914089347078,Old (30-60),Not Renovated
378500.0,4,1.75,1700.0,8640.0,1.0,0,7,850.0,850,63,47.5772,-122.153,1620.0,9000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,222.64705882352942,Very Old (60+),Not Renovated
525000.0,3,1.5,1350.0,6000.0,1.0,2,7,1560.0,450,68,47.5275,-122.391,1730.0,6012,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,388.8888888888889,Very Old (60+),Not Renovated
295000.0,4,2.5,2160.0,7725.0,1.0,0,8,1460.0,700,40,47.3078,-122.378,2060.0,8250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,136.57407407407408,Old (30-60),Not Renovated
1070000.0,6,3.5,4860.0,11793.0,2.0,0,10,3860.0,1000,20,47.5521,-122.137,3600.0,11793,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,220.16460905349794,Moderate (10-30),Not Renovated
452000.0,4,1.5,1580.0,7350.0,1.0,0,7,960.0,620,55,47.6734,-122.154,1560.0,7350,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,286.0759493670886,Old (30-60),Not Renovated
669950.0,5,2.5,2820.0,14062.0,2.0,0,7,2380.0,440,58,47.7081,-122.215,1910.0,10392,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,237.5709219858156,Old (30-60),Not Renovated
397500.0,3,2.0,1510.0,6710.0,1.0,0,7,1070.0,440,46,47.7193,-122.216,1660.0,6600,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,263.2450331125828,Old (30-60),Not Renovated
490000.0,2,2.5,1230.0,1391.0,2.0,0,8,870.0,360,14,47.6192,-122.301,1240.0,1350,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,398.3739837398374,Moderate (10-30),Not Renovated
725000.0,4,2.0,2110.0,4140.0,2.0,0,9,1710.0,400,93,47.5836,-122.387,1440.0,4420,13,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,343.6018957345972,Very Old (60+),Renovated
299000.0,3,2.75,3080.0,19635.0,1.0,2,7,1610.0,1470,60,47.3841,-122.284,2424.0,12410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97.07792207792208,Old (30-60),Not Renovated
625000.0,2,1.5,1490.0,5750.0,1.5,0,7,1190.0,300,118,47.5872,-122.39,1590.0,4025,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,419.46308724832215,Very Old (60+),Not Renovated
475000.0,2,1.0,1490.0,3825.0,1.0,0,7,860.0,630,89,47.6799,-122.381,1460.0,3825,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,318.79194630872485,Very Old (60+),Not Renovated
442000.0,3,1.0,1190.0,5100.0,1.0,0,7,1030.0,160,77,47.5346,-122.385,1690.0,5100,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,371.42857142857144,Very Old (60+),Not Renovated
615000.0,2,1.0,1540.0,6872.0,1.0,0,7,820.0,720,72,47.6454,-122.373,1420.0,5538,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,399.35064935064935,Very Old (60+),Not Renovated
585000.0,4,1.75,2430.0,7559.0,1.0,0,8,1580.0,850,37,47.7206,-122.11,1980.0,8750,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,240.74074074074073,Old (30-60),Not Renovated
615000.0,3,1.75,1900.0,5000.0,1.0,0,7,950.0,950,67,47.5789,-122.393,1770.0,5000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,323.6842105263158,Very Old (60+),Not Renovated
308000.0,3,1.0,1980.0,39150.0,1.5,0,6,1580.0,400,86,47.3818,-122.225,1860.0,11811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155.55555555555554,Very Old (60+),Not Renovated
1129575.0,4,2.25,4760.0,8036.0,2.5,0,9,3390.0,1370,102,47.6415,-122.285,2950.0,9323,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,237.30567226890756,Very Old (60+),Not Renovated
515000.0,5,3.0,2530.0,5105.0,1.0,0,8,1520.0,1010,13,47.7546,-122.341,2290.0,4011,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,203.55731225296444,Moderate (10-30),Not Renovated
270500.0,3,2.5,1780.0,7848.0,1.0,0,7,1320.0,460,40,47.3608,-122.056,1680.0,7848,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,151.96629213483146,Old (30-60),Not Renovated
595000.0,2,2.0,1510.0,4000.0,1.0,0,7,1010.0,500,118,47.6582,-122.345,1920.0,4000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,394.03973509933775,Very Old (60+),Not Renovated
318888.0,4,1.75,2320.0,12000.0,1.0,0,8,2270.0,50,45,47.3644,-122.28,2120.0,9880,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137.45172413793102,Old (30-60),Not Renovated
259950.0,2,2.0,1070.0,649.0,2.0,0,9,720.0,350,10,47.5213,-122.357,1070.0,928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242.94392523364485,New (0-10),Not Renovated
315000.0,4,2.75,2300.0,18360.0,1.0,0,7,1560.0,740,39,47.4518,-122.16,1870.0,9588,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,136.95652173913044,Old (30-60),Not Renovated
705000.0,3,1.75,2180.0,10221.0,1.0,2,7,1140.0,1040,72,47.5885,-122.248,2180.0,8535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,323.39449541284404,Very Old (60+),Not Renovated
1129575.0,3,3.0,4380.0,6320.0,2.0,3,10,3580.0,800,66,47.6452,-122.411,3080.0,7680,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,257.89383561643837,Very Old (60+),Not Renovated
1129575.0,7,3.5,4640.0,15235.0,2.0,1,10,2860.0,1780,53,47.5666,-122.231,3230.0,20697,14,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,243.44288793103448,Old (30-60),Renovated
460000.0,4,3.0,2230.0,108900.0,1.0,0,7,1410.0,820,40,47.52,-121.845,1960.0,65340,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,206.2780269058296,Old (30-60),Not Renovated
638700.0,3,1.75,2080.0,9162.0,1.0,0,7,1370.0,710,58,47.5846,-122.168,1870.0,8944,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,307.0673076923077,Old (30-60),Not Renovated
671500.0,5,2.75,2160.0,4000.0,1.5,0,7,1530.0,630,91,47.667,-122.289,2040.0,4000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,310.8796296296296,Very Old (60+),Not Renovated
405000.0,2,0.75,1160.0,15029.0,1.0,0,6,870.0,290,81,47.6929,-121.87,1870.0,25346,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,349.13793103448273,Very Old (60+),Not Renovated
442000.0,5,3.0,2560.0,5445.0,1.5,0,7,1760.0,800,91,47.5502,-122.311,1080.0,5445,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,172.65625,Very Old (60+),Not Renovated
263500.0,3,1.75,1330.0,9917.0,1.0,0,7,1040.0,290,37,47.4478,-122.161,1330.0,9081,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,198.1203007518797,Old (30-60),Not Renovated
930000.0,4,4.0,6050.0,84942.0,2.5,2,9,4150.0,1900,9,47.7466,-122.029,2700.0,199504,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,153.71900826446281,New (0-10),Not Renovated
730000.0,2,2.25,2130.0,4920.0,1.5,4,7,1530.0,600,77,47.573,-122.409,2130.0,4920,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,342.7230046948357,Very Old (60+),Not Renovated
268500.0,4,1.75,1420.0,7500.0,1.0,0,7,1080.0,340,37,47.4025,-122.176,1500.0,7260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,189.08450704225353,Old (30-60),Not Renovated
640000.0,3,2.5,2160.0,4000.0,1.5,0,8,1960.0,200,115,47.6045,-122.307,2160.0,5120,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,296.2962962962963,Very Old (60+),Renovated
685000.0,3,2.0,2060.0,2900.0,1.5,0,8,1330.0,730,87,47.5897,-122.292,1910.0,3900,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,332.5242718446602,Very Old (60+),Not Renovated
505000.0,3,1.5,1830.0,217800.0,1.0,0,7,1010.0,820,37,47.6277,-121.972,2450.0,165963,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,275.95628415300547,Old (30-60),Not Renovated
240500.0,3,1.75,1460.0,10584.0,1.0,0,7,990.0,470,21,47.492,-122.317,1220.0,12012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164.72602739726028,Moderate (10-30),Not Renovated
469000.0,4,2.75,3550.0,13938.0,1.0,0,8,2100.0,1450,52,47.425,-122.283,2050.0,9000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.11267605633802,Old (30-60),Not Renovated
